,price_date,beta,book_to_price_ratio,earning_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size
860,2019-07-17,-0.000215979,0.0005397203,0.0001991612,-0.0005364185,-8.89014e-05,0.0006228515,0.0004000612,-0.0005502698,0.0005429521,0.0001520652
861,2019-07-18,0.0019102272,-0.0003688063,-0.0009547461,0.0003969905,0.0005165607,-0.0018896279,0.0012304972,-0.0004620531,-0.000668785,1.17225e-05
862,2019-07-19,0.0014159502,-0.0008601022,4.22791e-05,0.0009382811,0.0003692756,0.0005705455,0.0002264683,-0.0012446502,0.000253968,1.32678e-05
863,2019-07-22,0.0071164129,-0.0034020696,0.001178047,0.00046577,-0.0003457971,-0.0021694323,-0.0005286525,-0.0017709729,0.0007856757,0.0044143643
864,2019-07-23,-0.0031038315,0.0019868829,0.0002437264,-0.0007188129,-0.0003226311,0.0023096646,0.0006955147,-0.0008399654,-0.0004728043,-0.0026538196
865,2019-07-24,0.0015434645,-0.0025240555,-0.0008716331,-0.0003840249,-3.49359e-05,-0.0003795429,-0.0005134899,0.0011819776,0.0013703397,-0.0008352417
866,2019-07-25,0.0004409682,-0.0016608073,0.000162359,5.09525e-05,-0.0005798627,-0.0001352273,0.0002075532,-0.0005346722,1.57316e-05,0.0006811866
867,2019-07-26,0.0022713442,0.0002389736,0.0009119273,-0.0008990664,-0.0007820088,-0.0001513617,0.0006300099,-0.0005658698,0.0026068975,-0.0005091201
868,2019-07-29,0.0016828512,-0.0029742746,-0.0007604003,-3.28677e-05,-0.0001293076,-0.0003608328,0.0001651241,0.0012622044,-0.0002530108,0.001390938
869,2019-07-30,0.0010307697,-0.0007728373,0.0004799999,-0.0005589785,0.0004453502,0.0001158428,-0.0004407671,0.0006451236,0.0006503702,-0.0002755338
870,2019-07-31,0.0024276806,-0.001588964,-0.0014505451,-0.0002853113,-0.0008297655,-0.0013985952,-0.0002936217,0.0006684172,0.0001726195,0.0005470052
871,2019-08-01,0.000961625,-0.0028285485,-0.0012545261,-7.96151e-05,-0.0001395612,-0.0008956391,-0.00189522,0.0003728735,-0.0009918921,-0.0007999822
872,2019-08-02,0.0012147238,-0.0037620679,-0.002826328,0.0001196725,-0.0004537153,-0.0019003406,0.0012343004,0.0010437407,-0.0015584175,0.0020915321
873,2019-08-05,-0.0022970472,0.000167775,-0.003162161,0.0005902662,-0.0001491599,-0.0016905664,0.0009806466,0.0007561175,-0.0015474929,-0.0011938751
874,2019-08-06,-0.0014239627,-0.0024065134,0.0015217936,-0.0001583257,-0.0015155149,-0.0007067015,0.0048277048,-0.0007485749,-0.0030428845,0.0031750965
875,2019-08-07,0.0028769557,-0.0012360171,0.0002024447,6.35005e-05,0.0003405708,-0.0021762725,-5.88779e-05,-0.0005911728,0.0028834909,-0.0012412953
876,2019-08-08,0.0002295155,0.001853603,0.0009559514,-6.72689e-05,-4.1362e-06,0.0006771742,0.0017134967,-0.0020810598,0.0023873286,-0.0005232334
877,2019-08-09,0.0002103687,-0.0004831414,0.0004432811,0.0002015,0.0001627077,-0.0007476061,2.27933e-05,-4.8395e-06,-0.0007844946,-0.0006813403
878,2019-08-12,-0.0014422812,0.0006680559,0.0010893441,0.0009099793,-0.0004137286,0.0025114914,0.0017427978,0.0007955764,-0.0014654296,-0.000145475
879,2019-08-13,-0.0018057543,-0.0009262582,-0.0010603323,0.0004150872,0.0001712428,-0.0011545417,-0.0001720726,0.0006670503,-0.0016348096,0.0005486629
880,2019-08-14,0.0019703287,-0.001007899,-5.33991e-05,-0.0001781582,0.0003306347,1.72003e-05,-1.06413e-05,0.0001342994,0.0019315466,-0.0001346657
881,2019-08-15,0.0009555872,-0.0017453482,3.13259e-05,-5.38211e-05,-0.0002693822,0.0012895227,-0.0001856273,0.0008210754,0.0006130016,0.0017047591
882,2019-08-16,0.0005210261,-0.0010410543,0.000603036,-0.0008640114,-0.0011450556,4.27738e-05,0.000556747,0.0004603118,1.41037e-05,-0.0002021164
883,2019-08-19,-0.000739902,0.0002214885,2.53945e-05,-0.0007030355,-0.0002162425,0.0031005886,-0.0010861429,0.0014217257,-0.000429124,0.0005774724
884,2019-08-20,-0.0001504929,0.0007660076,4.01815e-05,-0.000192853,0.0004191433,-4.07176e-05,-0.000672977,0.0004411795,0.0011897238,-0.0018352155
885,2019-08-21,0.0013234127,0.0008342336,0.0007673087,-0.0006194928,2.90019e-05,0.0003387454,-0.000474064,0.0001010722,0.0043649574,-0.0009171677
886,2019-08-22,0.0020960875,1.15911e-05,-0.0001958552,0.0006202939,0.0001085859,0.000456103,-0.0018569675,4.82625e-05,0.0033334096,-0.0008061069
887,2019-08-23,0.0030521628,-0.0001217973,0.0005819291,-0.0001238577,-0.0009550353,-2.2461e-06,0.0002162444,-0.0015473337,0.0044740734,0.000683441
888,2019-08-26,-0.001058647,-0.0001439328,-0.0007807357,0.0007953709,-6.14206e-05,-0.0003870249,0.0012892823,0.0012920051,-0.0003092683,0.000337906
889,2019-08-27,-0.000790173,0.0014985174,0.000521854,-0.0001865545,0.0002833922,0.0004318338,-0.0012623791,0.0001816093,0.0017743484,-0.000185241
890,2019-08-28,-0.0007146989,0.001167228,-0.0003588612,-0.0004482125,0.0002702218,-0.0023489961,0.0006664649,-0.0001390127,0.0007564253,-0.0016579547
891,2019-08-29,5.80937e-05,0.0001943526,0.0002705396,6.43262e-05,-0.0004261993,0.0003291036,-0.0006420731,-0.0004653875,0.0024374355,0.000865254
892,2019-08-30,0.0039266282,-0.0018060191,-0.0005667379,0.0003835691,-0.0002056866,-0.0030369034,0.0023193962,-0.0016161472,0.0006983864,0.0016765364
893,2019-09-02,0.0015295398,0.0005598233,0.0002274382,0.0014795503,-0.0004142815,0.0019634928,0.0009639937,0.0009361241,0.0009334429,-0.001436191
894,2019-09-03,-0.00184942,-0.0019331785,-0.0003641486,-0.0004328655,0.0010416047,-0.0004259291,0.0009334804,0.0009374458,-0.0022525794,-0.0004297689
895,2019-09-04,-0.0005460239,0.0008474451,0.000620006,0.0004382618,0.0001259656,0.0016709859,-0.0015938151,0.0005885938,-0.0001073969,0.0014959329
896,2019-09-05,-5.4309e-05,-8.91259e-05,-7.00376e-05,-0.0001766692,-5.73549e-05,0.0005272923,-0.0004087952,0.0004935177,0.0020564302,0.000594279
897,2019-09-06,0.0006934999,0.0005363985,0.0008062307,-0.0012039105,-0.00199409,0.0015092184,-0.0016910279,0.0003123519,0.0003999085,0.000549742
898,2019-09-09,-0.0010948922,2.15567e-05,2.83862e-05,0.0004639452,-4.90014e-05,0.0023146898,-0.0009246365,0.0020418984,0.0006814,0.00041121
899,2019-09-10,-0.0019209382,0.0002141964,-0.0003931442,-0.0002954883,-0.0005398003,-0.0011384157,-0.0023297627,0.0011771947,0.0002982997,-0.0007231417
900,2019-09-11,0.0002386951,0.0011385598,0.000937717,-0.0008073929,0.0008829355,-0.0003278051,-0.0007288042,-0.0001673719,0.0002524137,-0.0014676998
901,2019-09-12,0.0012733252,0.0003528646,0.000780713,-0.0003466212,-0.0001148749,-9.10289e-05,-0.0003890801,-0.0002238305,0.0016928152,-0.0013999432
902,2019-09-16,-0.0006550944,-0.000183656,-0.0005476873,-0.0002629283,-0.0005729053,-0.0007736715,8.49439e-05,0.0004938644,0.0005967057,-0.0008982035
903,2019-09-17,0.0011126283,-0.0025297293,0.0006735639,-0.000148958,0.0001651177,-0.0025444191,0.0018926556,-0.0014328896,0.0015918437,-0.0010429686
904,2019-09-18,0.0003917589,-0.0010329843,0.0014953837,-0.0010946444,-0.0009932909,-0.0015084121,0.0015491525,-0.0008498944,0.0007821709,-0.0021954456
905,2019-09-19,-0.0008818277,-0.0008719455,-0.000703435,-0.0004907107,9.8465e-06,0.0006581665,0.0004364601,0.0003784872,-0.0018194734,-0.0010266292
906,2019-09-20,0.0012482755,-0.0010088917,-7.43184e-05,0.0002167946,-0.000208612,-0.0016425479,-0.0004564056,-0.0004111137,0.0017757043,4.67147e-05
907,2019-09-23,0.0002486332,-0.0012085827,-0.0018339985,0.0022880164,-0.0008134876,-0.0011389944,0.0001513266,-0.0001382508,-0.0007331396,-0.000705453
908,2019-09-24,0.001802102,-0.0015721943,-0.0010489336,-0.0006249936,2.57532e-05,-0.0004939422,0.0020777603,-0.0002349705,-0.0010898688,-0.0007212034
909,2019-09-25,0.0024489466,-0.0015727992,0.0010767059,-0.0003607159,0.0009774705,-0.0015987593,0.0005295106,0.0002810155,-0.0001708556,0.0006055196
910,2019-09-26,0.006259332,-0.0006528822,0.0019665559,-0.001779533,9.37996e-05,-0.0029344717,-0.0020420258,-0.0016472071,0.0027659551,0.0016248528
911,2019-09-27,0.0010692876,-0.0003703513,0.0003491503,0.0014487528,-0.0005193411,0.0009268378,-0.0005641651,0.0002389107,0.0009934317,-0.0017105932
912,2019-09-30,0.0032603467,0.0004718452,0.0016696671,-0.0006808159,-0.000420742,-0.0010384091,-0.0004249427,-0.0012029556,0.0038329843,-0.0003958736
913,2019-10-08,0.0004671076,0.0012422087,0.0025748793,-0.0006994336,0.0006639349,0.0012511311,0.0013082919,-0.0009358465,0.0029197338,-0.0023801754
914,2019-10-09,-0.0016274003,0.0007457275,-0.0004275058,0.0015689581,0.000904416,0.0017647468,0.0022083256,0.0001504736,-0.0017005087,-0.0027656301
915,2019-10-10,-0.0002056899,-0.0008915559,-0.0008321836,0.002169897,-0.0001261175,0.0002133093,0.0018859744,-0.0005502708,0.0002558573,0.0007339586
916,2019-10-11,0.0030043629,0.0009519649,-0.0006174409,0.0014097369,-0.0002234878,-1.66645e-05,0.0001999618,-0.0008983939,0.0022181368,-0.0005978682
917,2019-10-14,-0.0019576656,0.0007723457,0.0004925283,-0.0003737001,0.000955014,0.0013064755,-0.001396801,0.0017034977,-0.0010259595,8.13017e-05
918,2019-10-15,0.0028535779,3.61765e-05,-0.0006147483,0.0011949897,-0.0007086944,-0.0028996871,0.0004941505,-0.0006063449,0.0005528598,-0.0025138393
919,2019-10-16,0.0015465024,-0.0017178697,0.0008373815,-0.0001881358,-0.0004117551,0.0001696006,0.0006249095,0.0004264975,0.0002066355,0.0012529306
920,2019-10-17,0.0024052882,-0.0011326958,-0.0002277681,0.000688653,-0.0008094459,0.0003836922,0.0002816128,-0.0003142956,0.0012630642,0.0006245497
921,2019-10-18,0.0004400971,-0.0036749179,-0.0005463557,0.0001967599,0.0003351916,-0.0020815158,-0.0014595807,0.000497934,-0.0014610235,-7.045e-07
922,2019-10-21,0.0043260839,0.0006367348,0.0018267895,0.0008548314,1.8752e-06,0.0006310788,-0.0009961864,-0.0040139109,0.0040127559,-0.002664444
923,2019-10-22,-0.0004717411,-0.0006097999,-0.0005887906,0.0006109106,8.67639e-05,0.0009466661,0.0007225973,0.001433903,-0.001145542,4.07467e-05
924,2019-10-23,0.0011343913,-0.0006848008,-0.001032486,0.0009100352,0.0003938299,-0.0020340667,0.0009676912,-8.7262e-05,-0.0031965879,-0.0024520965
925,2019-10-24,0.0014688352,0.000261131,0.0005013405,-0.0002922277,7.75716e-05,0.0010504453,-0.0002759904,-0.0002836907,0.0005706827,-0.0015475563
926,2019-10-25,0.0028335258,0.0003195049,3.36184e-05,0.0008194599,0.0004315434,0.0002951557,0.0010232729,-0.0008239195,0.0034431593,0.0001268752
927,2019-10-28,-0.0013432712,0.0018556435,-0.0016847215,0.0011604755,-0.0008903672,0.0021834708,-0.0005703175,0.0024455637,0.0003137153,0.0015907388
928,2019-10-29,0.0021792401,-0.0010235879,0.0014618516,3.19188e-05,-0.0005375507,-0.0007115626,-0.0012582974,-0.0002043379,0.0019911811,0.002218258
929,2019-10-30,0.0042493085,-0.0015246476,0.0004171884,0.0009329956,-0.000780379,-0.0007719262,0.0018445549,-0.0001661322,0.0014205454,0.0014936712
930,2019-10-31,0.0051062765,-0.0020969519,0.0003978962,0.0001380065,-3.63347e-05,-0.0010800194,0.000592676,-0.0009236097,0.0019247876,0.0019283701
931,2019-11-01,0.0013412104,-0.0008332162,0.0005133619,0.0004315655,-0.0001300842,0.002104607,0.0003467671,-0.0007844009,0.000720584,0.0002144003
932,2019-11-04,1.4062e-06,-0.0013919055,0.0001379412,0.0008845023,0.0007924654,0.0007769325,0.0021174172,-3.353e-05,-0.001868796,0.0019904736
933,2019-11-05,0.00239559,-0.0003208332,0.000596962,-1.85758e-05,9.21001e-05,0.0009619309,8.9865e-05,-7.89763e-05,0.0011494249,0.0024036916
934,2019-11-06,0.0016942112,-0.0013995909,0.0016602045,-0.0007407109,-0.0001822804,-0.0012865214,1.22768e-05,0.0002118634,-0.0002012514,-0.0001107227
935,2019-11-07,0.0001640738,-0.0004628104,0.0003019432,0.0005079564,0.0003510952,0.0010936386,0.0005398613,0.0008068942,-0.0007036083,-0.0005400848
936,2019-11-08,0.0006905069,-0.0022281441,-0.0006610998,-0.0008692285,-0.0006229977,-0.0016866655,-0.0004860725,0.0002260039,-0.0001013314,-0.0007308637
937,2019-11-11,0.0034640125,-0.0019018594,-0.0007594682,0.0005784127,-0.0007190029,-0.0009883224,-3.89692e-05,-0.0009102764,0.0015235814,0.0010644073
938,2019-11-12,-0.0030074358,0.0009447036,-0.0006298843,-0.0002587295,-0.0011415947,0.0009988963,-0.0002927188,-0.0001569359,-0.0022275823,-0.0002381536
939,2019-11-13,0.0009702938,-0.0019547937,-0.001238938,0.000702366,-9.35305e-05,-0.0019115769,0.00197185,-0.0010645903,0.0007559834,-2.25159e-05
940,2019-11-14,-0.0004258327,0.0001756162,-0.0008986074,-0.0003236772,0.0003019939,0.0011793315,0.0014561789,0.0005192187,-7.1142e-05,2.89249e-05
941,2019-11-15,0.0022435706,-0.0005228567,-0.0005054189,-0.0001917255,2.094e-05,-0.0018923288,0.0005028413,-0.0004294919,0.0019925897,0.0006385493
942,2019-11-18,-0.0003527747,0.000143657,0.0009730548,0.0003269403,-0.0006683516,0.0013813497,0.00028472,-0.0002411513,-0.0008947424,-0.0003195867
943,2019-11-19,-0.0012312875,-0.0010693106,0.0003855899,-0.0004443262,-0.0002542765,0.0009530215,-0.0007278049,-8.613e-05,0.0011387947,-0.0001332977
944,2019-11-20,0.0008417063,-0.0002724376,-0.00083195,-0.0003221317,-0.0004248801,-0.000795364,-0.0012983473,-0.0006150262,0.0020690724,-0.0007499888
945,2019-11-21,0.0014639255,0.0011554592,0.0005290133,-0.0004793669,0.0004176587,0.0006697615,-0.0013094538,-0.0006870513,0.0009807702,-0.0013687869
946,2019-11-22,-0.0002777109,0.0010351573,0.0016227221,-0.0003898327,0.0016441413,-0.002544872,-0.0031630741,-0.0002761923,-0.0006817078,-0.0012202786
947,2019-11-25,0.0034541265,0.0023165815,0.0034441674,-0.0008953897,0.0020330702,-0.0021504519,-0.0037141746,-0.0020051622,0.0002396883,0.0003305837
948,2019-11-26,-0.00041387,8.32358e-05,0.0001935045,0.0006394374,0.0003363072,-0.0002813919,0.0005560903,-0.0027749848,0.0009744326,0.0003190012
949,2019-11-27,0.0005990938,-0.0010364767,-0.0009322407,-1.83752e-05,0.0005774186,-0.0003876428,0.0007820221,0.0022823056,-0.0004596252,0.0008088989
950,2019-11-28,7.62236e-05,-4.15528e-05,-0.0006346963,0.0005132139,1.63333e-05,-0.0007566889,0.0009668789,0.0002702015,-0.0002099725,-0.0005332659
951,2019-11-29,-0.0014538548,0.0011588249,-0.0003716268,3.33242e-05,0.0001676507,0.0002254605,-0.0018135189,0.0010726958,-0.0024296721,-0.0009964039
952,2019-12-02,0.001349056,-0.0011962224,0.0008451813,9.84216e-05,-0.0002908853,0.0013463938,0.0001570333,2.21029e-05,-4.71298e-05,0.0002306633
953,2019-12-03,0.0005631424,0.0007541435,-0.0002572489,0.0003660303,9.50883e-05,0.0008537301,-0.0008236591,-0.0010026018,0.0025790201,-0.0016759296
954,2019-12-04,-0.000588715,-0.0008260764,-0.0012991096,-0.0001292397,0.0002641252,-0.0002323384,-0.0004854168,-0.0009406145,0.0007333889,-0.0010663786
955,2019-12-05,7.70542e-05,-0.001012621,-0.0004055608,-9.73665e-05,-0.0005071566,0.0019533661,0.0019510113,0.0012043212,-0.0005915913,0.0006443504
956,2019-12-06,0.0002290997,-0.0009878884,0.000299412,0.0006345303,-0.000371931,0.0003783474,-6.02974e-05,-0.0002145816,0.0010905985,2.80068e-05
957,2019-12-09,-0.0034050673,0.000226577,0.0021040691,-0.0004847294,0.0008290054,-0.0001186099,-0.0001674297,0.0012657679,-0.0031418382,0.0005058877
958,2019-12-10,-0.0025737814,-0.0013066653,-0.0013240591,0.0003301828,0.0004145372,-0.0002657777,0.0005340672,0.001196545,-0.0034484653,0.000305089
959,2019-12-11,0.0017535109,0.0007050769,0.0001461022,0.0004651209,5.35899e-05,-0.0011337136,0.0010558902,-0.00046719,0.0019974815,-0.0011161246
960,2019-12-12,0.0002561674,-0.0013062538,0.0007088956,1.75647e-05,0.0001363085,-0.0002698191,0.0002023363,-0.0002462883,0.0005667421,-0.0004019897
961,2019-12-13,0.002418546,-0.0008015193,0.0005713791,8.33793e-05,0.0002314872,0.0018819635,0.001588659,-0.0007807823,0.0001918449,0.0002181434
962,2019-12-16,-0.0027561756,0.0005162019,0.0003647396,-0.0001851516,0.0004217367,0.0037930631,-0.0010037807,0.0015042654,-0.0021091872,0.000650184
963,2019-12-17,-0.0022660207,0.0018410723,-9.77478e-05,-0.0002066616,0.0002918253,0.0003533254,-0.0029381293,0.0013017811,0.0002889644,0.0021853401
964,2019-12-18,-0.0036638308,-0.0011835289,-0.0005311713,-0.0001313774,-0.000396342,-0.001174213,-0.0023163415,0.0009611007,-0.0030802746,-0.0010253299
965,2019-12-19,0.0003003773,0.0016760288,0.0011235851,0.0002227321,-0.0001817909,0.0008532036,-0.0025812713,-0.0001438319,0.0019402475,-0.0031142173
966,2019-12-20,-0.000441774,-0.001035324,0.0005361285,0.0006466365,0.0002871724,-0.0022676155,0.000752758,-0.0018453802,-0.0018747782,-0.0013730539
967,2019-12-23,0.0042436805,-0.0023575275,0.0010836839,0.0001901708,-6.21907e-05,-0.0030299357,0.0013791377,-0.0016614411,0.00117567,-0.0008532217
968,2019-12-24,-0.0009819641,-0.0004314595,-0.0012023042,-0.0001136079,0.0004177124,0.0021891634,-0.0015531841,-0.0003313991,-0.0003142741,-0.0010668986
969,2019-12-25,-0.0028917885,-0.0011699575,-0.0002960344,0.0008526894,-0.000242569,0.0001631839,0.0006318764,0.0008824968,-0.0028306241,0.0018286015
970,2019-12-26,-0.0012011733,-4.02376e-05,0.0007192048,-0.0006520719,-4.58773e-05,0.0020563559,-0.0005847096,-0.0002639528,-0.0018836975,-0.0004135269
971,2019-12-27,0.0004740614,-0.0009373056,0.0018160528,-0.0004936507,0.0006522358,-0.0028940966,-0.0017474342,-0.0001565618,0.0005783561,0.0004309226
972,2019-12-30,0.0041938027,0.0011049221,0.002404893,0.0003907169,-0.0004048114,0.0010798499,0.0013670934,-0.0009682304,0.0006226223,0.00244193
973,2019-12-31,-0.0005103853,6.41199e-05,0.0012325303,-0.0001426213,0.0009389812,-0.0003030868,0.0009475976,-8.8002e-05,0.0002555503,-0.0006297495
974,2020-01-02,-0.0031368034,0.0001682333,0.00094556,0.0007317908,-9.1039e-05,0.0017928798,-0.0006990252,0.0003057916,-0.0009536741,0.0012112643
975,2020-01-03,-0.0007289724,0.0004072239,-0.0005289275,0.0002370965,-5.75016e-05,-0.0002040043,-0.0021629951,0.0011418233,0.000260658,-0.0008119662
976,2020-01-06,-0.0014028296,4.443e-07,-0.0017382017,0.0010381287,-0.0003851392,0.001473986,-0.0030960128,0.0019263424,0.0002355813,0.0016437335
977,2020-01-07,-0.0005685667,-0.0002290401,0.0017207857,0.0002886298,-0.0003510987,0.0007797952,0.0003141536,0.0016467798,0.0004873413,-0.001004452
978,2020-01-08,-0.0014292687,-0.0012281442,-0.0004918095,0.0006652397,0.0002083925,-0.0031276386,-0.0011488632,0.0001241564,-2.68135e-05,0.0009549485
979,2020-01-09,0.0021687628,-0.0013872926,0.0002259087,0.0003180854,0.000437713,0.0018248084,0.0026643009,-0.0002665186,4.11583e-05,-0.0016553019
980,2020-01-10,0.0022603621,-0.0012175395,0.0005613727,0.0001607803,-0.0008802606,-0.00056084,0.002927005,-6.5912e-05,0.000448749,-0.0011424185
981,2020-01-13,0.0002747446,-0.0024170028,-0.0010549286,0.0016413938,0.0001370735,0.0017836282,0.0022449337,0.001425295,-0.0017028766,0.0024647042
982,2020-01-14,-0.0013099508,-0.0001818513,8.75155e-05,-0.0008422458,0.0012581752,-0.0001468347,-0.0016840196,0.000687866,-0.0015051027,-0.0004320753
983,2020-01-15,0.0023688205,-0.0012360402,-0.0002811931,0.0013965172,-0.0010921215,0.0003441049,0.0035877291,0.0010320424,0.0014415269,0.0006990152
984,2020-01-16,-0.0013224756,-0.0021518332,-0.0018342035,0.0010132242,0.0006597077,7.95019e-05,0.0018259815,0.0013040012,-0.0021081041,0.0025649916
985,2020-01-17,-0.0034854314,-0.0016935537,-0.0001177407,-0.0002368354,0.00115535,-0.0020078919,0.0011321024,1.62657e-05,-0.005113449,0.00143935
986,2020-01-20,0.0021113233,-0.0001987165,-0.0014039114,0.0024565905,-0.0001468691,0.0009729796,0.0017406547,0.0004027672,-0.0002226512,0.0010071766
987,2020-01-21,0.0025029624,-0.0002080991,-0.0015994956,0.0021701267,-0.00115977,-0.0012439892,-0.0008361464,0.0005253031,0.0016390247,-0.001245898
988,2020-01-22,-0.0010720231,-0.0012333165,-0.0018171676,0.000479656,0.0005360318,0.0028993309,0.003291813,-0.0008905647,-0.0036446891,0.0037288994
989,2020-01-23,0.0003410325,-0.0007587958,-0.0016600714,0.0010790501,-0.0001647706,-0.0023592785,-0.0022317535,-0.001328861,-0.0018913939,0.0004052391
990,2020-02-03,0.0004573484,-0.0020324497,-0.0005141266,0.0004310498,0.0015661812,-0.0008167799,-0.0024181673,-0.0008111567,0.0024500086,0.0006654483
991,2020-02-04,-0.0044805558,-0.0067517032,0.0023062428,0.0006941307,-0.0003869165,-0.0022782423,0.0074529442,-0.0005632436,-0.0104861106,0.0134373379
992,2020-02-05,-0.0090055924,0.000481488,0.0002364179,-0.0004420798,-0.000115014,0.0021667173,-0.0036130588,0.0022658552,-0.0039946131,0.0007197308
993,2020-02-06,-0.0057762788,-7.49953e-05,-0.0008285366,0.0006731268,-0.0004707891,0.0020308213,-0.0007271723,0.002683001,-0.0024256907,0.0036910706
994,2020-02-07,-0.00202911,-0.0017476854,-0.0001517806,0.0002968373,-0.0011784502,-0.0014092515,-0.0004374329,0.0013751924,-0.0013434201,-0.0016358887
995,2020-02-10,0.0008301355,0.0009500046,0.001423227,-0.0008353969,0.001326887,0.0002666855,0.0031832923,0.0004222749,0.0022508981,-0.0034837361
996,2020-02-11,0.007470196,-8.87131e-05,0.0009989634,-0.0001174305,0.0002467984,-0.0018865479,0.0026365199,-0.0026634091,0.0066567934,-0.0016625467
997,2020-02-12,-0.0022617759,-0.0013427335,-0.001954726,-5.19251e-05,0.0005331294,0.0018237827,6.66233e-05,0.0015694925,-0.0025097855,0.0016764143
998,2020-02-13,-0.000398078,-0.0011353914,-0.0004925066,0.0004031439,0.0005711169,-0.0018255383,0.0006723322,0.0002824007,0.0001766199,0.0019962211
999,2020-02-14,0.0041709341,-0.0009082527,0.0009280419,0.0002151749,-0.000432672,0.0009202534,0.0017614473,0.0002011263,0.0002339669,-0.0002250941
1000,2020-02-17,0.0004373297,0.0006036537,-0.0009401367,0.0003703966,0.0006732562,0.0014989488,0.0004240999,0.0020953195,0.0011932681,-0.002003862
1001,2020-02-18,-0.0035067996,0.0010218477,-0.0022377302,0.0016652166,-0.0014745433,0.0024204966,-0.0006328543,0.0031641038,0.0003539071,-0.0016872554
1002,2020-02-19,0.0041539412,-0.0001614984,0.0015588192,0.0015824858,-0.0006165047,-0.0020592802,0.0005163643,-0.0004842847,0.0029478097,-0.0025953934
1003,2020-02-20,0.0045859892,0.0028496231,-0.0013655982,0.0016329603,-0.001212637,0.0038895475,0.0016239308,-0.0011986227,0.0034969646,-0.0007035225
1004,2020-02-21,0.000839191,0.0009588372,-0.0019460314,0.0014746309,-0.0014312663,0.0029556223,-0.0002021514,0.0008335543,0.0021361865,0.0016107205
1005,2020-02-24,-0.0027233954,0.000176907,-0.0023104831,0.001308749,-0.001087892,0.0041858619,-0.0007366004,0.0031457452,-0.000900863,0.0008478709
1006,2020-02-25,-0.008373869,0.0005483861,-0.0027457643,0.0020733039,0.0017025495,0.0027237666,-0.0022357406,0.0016492465,-0.0041728082,0.0056050869
1007,2020-02-26,0.0069336733,0.0054501597,0.0030065007,-0.0007386592,0.0022529107,-0.0041306679,-0.0044711304,-0.0013682787,0.0023496925,-0.0053754144
1008,2020-02-27,0.0059319151,-0.0022715427,0.00309636,-0.0002018385,-0.0004143071,-0.0003186541,0.0029799678,-0.0002549154,0.00293912,-0.0034751854
1009,2020-02-28,-0.0006179975,-0.0004081658,0.0005177491,0.0007572615,0.000892028,-0.0056818005,-0.0024119943,-0.0022785344,-0.0021596275,0.0036378012
1010,2020-03-02,-0.0005557563,0.0008425614,0.0021671653,5.9589e-06,0.0005607887,0.0026026504,0.0018050708,0.0013878127,-0.0019154458,-0.0011434459
1011,2020-03-03,0.0009663004,-0.000700068,-0.002436972,0.0007359725,-4.71878e-05,0.0003700601,0.0003277046,0.0016416439,0.0019889844,-0.0006078678
1012,2020-03-04,0.003151969,-0.002096559,0.0018078391,-0.0003113556,0.0006268637,0.0004456384,-0.0010675996,0.0015430237,-0.0008890021,-0.0043567802
1013,2020-03-05,0.0007842779,9.8135e-06,0.0009956848,3.6836e-06,0.0009687491,0.0002921999,-0.0028000922,-0.0004077364,0.002415511,-0.0010758941
1014,2020-03-06,-0.000711392,0.0003989269,-0.0019350116,0.0002948045,-0.000434878,-0.0012884147,-0.0019145048,0.0004833654,0.0011815666,-0.0028169137
1015,2020-03-09,-0.0024644403,0.001999739,-0.0003467997,-0.0009513385,0.000642734,-0.0018525028,-0.0052593265,-0.0012526381,-0.0009770788,-0.0023312906
1016,2020-03-10,0.004809867,-0.0008870265,-0.0016939096,-0.0001382642,-0.0010078541,0.0021924092,0.0030637275,-0.0003061507,0.0006236719,-0.00020689
1017,2020-03-11,0.0001310639,0.0002348086,-0.0001301062,-0.0008505318,0.0007490645,-0.0016926469,-0.003388799,-0.0009000281,0.0018558493,-0.0037690313
1018,2020-03-12,-0.0015451342,0.0002868912,-0.0010775101,-0.0006410641,0.0004393968,-0.0007533302,-0.002089984,-0.0006219894,-0.0023844506,-0.0012598206
1019,2020-03-13,0.0033412456,0.0001174507,-0.003058164,0.0010232269,-0.0006161936,-0.0007795121,0.0005791971,-0.0001738469,0.0006648207,0.0003177041
1020,2020-03-16,-0.0021021827,0.0040477049,-0.0004372064,-0.0006663496,0.0004880467,-0.0049998508,-0.0040568794,-0.0019910618,-0.0020485366,-0.0049264928
1021,2020-03-17,0.0023774871,0.0012273807,-0.001445078,0.0011105369,-0.0006551743,8.71141e-05,0.0044861041,-0.0002152451,-0.0027278397,-0.0009133856
1022,2020-03-18,0.0018903229,-0.0028055224,0.0010375912,-0.0005092286,-0.000711593,-0.0025053289,0.0025303877,0.0001798894,0.0009076619,-0.0021791793
1023,2020-03-19,-0.000135778,6.68644e-05,-0.0026321021,0.0009746698,-0.001278827,0.003763406,0.0028083659,0.0017778091,-0.0021685477,-0.0029678978
1024,2020-03-20,0.0024282203,-0.0001394023,0.0018862825,-0.0008601729,-0.0001887496,-0.0012552199,0.0008521661,-0.0014468477,0.0013593304,-0.0037890523
1025,2020-03-23,0.0055175586,-0.0001074423,-0.0005051686,0.0007145144,-0.0014382132,-0.0026116266,-0.0042827777,-0.0013580725,-0.0006075665,-0.0036336993
